,Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total)
2067,Grayson Allen,2020-21,13,0.444,12,1.000,2928
2068,DeMar DeRozan,2017-18,13,0.209,13,0.923,6219
2069,Deron Williams,2013-14,13,0.278,11,1.273,4669
2070,Kyrie Irving,2014-15,13,0.214,11,0.455,6065
2071,Solomon Hill,2018-19,13,0.694,11,0.545,1872
2072,Devin Harris,2017-18,13,0.482,12,0.917,2698
2073,Bogdan Bogdanovic,2020-21,13,0.339,13,1.308,3832
2074,P.J. Tucker,2013-14,13,0.262,12,0.750,4967
2075,Killian Tillie,2020-21,13,3.495,11,0.455,372
2076,CJ McCollum,2019-20,13,0.225,13,0.692,5768
2077,CJ Miles,2016-17,13,0.360,13,0.692,3610
2078,Stephen Curry,2014-15,12,0.171,11,1.273,7037
2079,Kemba Walker,2016-17,12,0.222,10,0.500,5405
2080,Jamal Murray,2018-19,12,0.203,10,1.000,5911
2081,Dion Waiters,2015-16,12,0.227,12,0.583,5281
2082,Rajon Rondo,2020-21,12,0.618,12,0.750,1942
2083,Khris Middleton,2015-16,12,0.214,12,0.750,5618
2084,James Ennis III,2019-20,12,0.413,11,2.273,2904
2085,Omri Casspi,2016-17,12,0.946,12,1.750,1269
2086,Corey Brewer,2017-18,12,0.419,12,0.833,2861
2087,Tomas Satoransky,2017-18,12,0.355,10,0.500,3382
2088,Edmond Sumner,2020-21,12,0.632,9,0.889,1898
2089,Alize Johnson,2020-21,12,2.746,12,0.833,437
2090,Tomas Satoransky,2018-19,12,0.269,11,0.818,4456
2091,Evan Turner,2018-19,12,0.318,11,1.000,3778
2092,Mario Chalmers,2014-15,12,0.272,12,1.000,4412
2093,Cameron Johnson,2019-20,12,0.466,12,1.333,2575
2094,Stephen Curry,2016-17,12,0.176,12,0.833,6831
2095,Bryn Forbes,2020-21,12,0.355,10,1.000,3384
2096,Avery Bradley,2016-17,12,0.245,9,1.556,4907
2097,Damian Lillard,2020-21,12,0.221,11,0.636,5433
2098,Kyrie Irving,2018-19,12,0.226,11,0.818,5301
2099,DeMarre Carroll,2019-20,12,1.902,12,0.917,631
2100,Justin Harper,2016-17,12,18.750,11,1.273,64
2101,Bogdan Bogdanovic,2018-19,12,0.294,11,1.182,4086
2102,Thabo Sefolosha,2016-17,12,0.372,9,0.222,3224
2103,Josh Hart,2017-18,12,0.402,12,1.167,2983
2104,Shaun Livingston,2013-14,12,0.285,12,1.250,4204
2105,Jarrett Jack,2014-15,12,0.259,12,0.000,4627
2106,Nate Wolters,2013-14,12,0.492,12,1.000,2440
2107,Wes Iwundu,2017-18,12,0.595,11,1.091,2016
2108,Jamal Murray,2017-18,12,0.235,10,1.100,5104
2109,Joe Harris,2017-18,12,0.304,11,0.636,3947
2110,Patrick Beverley,2019-20,12,0.384,11,1.000,3128
2111,Michael Porter Jr.,2019-20,12,0.438,12,1.083,2742
2112,DeMarre Carroll,2014-15,12,0.223,12,0.833,5371
2113,Evan Turner,2013-14,12,0.228,12,1.083,5255
2114,Deonte Burton,2018-19,12,2.348,10,1.200,511
2115,Bol Bol,2020-21,12,3.297,12,1.250,364
2116,Omri Casspi,2017-18,12,0.783,11,1.273,1532
2117,Michael Kidd-Gilchrist,2016-17,12,0.258,12,0.750,4648
2118,Khris Middleton,2018-19,12,0.194,11,0.636,6170
2119,George Hill,2018-19,12,0.341,10,1.700,3519
2120,Justin Anderson,2018-19,12,1.176,11,0.727,1020
2121,Dillon Brooks,2017-18,12,0.262,12,1.667,4588
2122,Jaylen Brown,2016-17,12,0.381,10,1.000,3147
2123,Andre Roberson,2016-17,12,0.230,8,1.125,5210
2124,Juancho Hernangomez,2020-21,12,0.643,12,0.583,1867
2125,Dillon Brooks,2019-20,12,0.263,12,0.750,4555
2126,Justise Winslow,2016-17,12,0.988,10,1.000,1215
2127,Kris Dunn,2018-19,12,0.433,10,0.900,2774
2128,T.J. Warren,2019-20,12,0.250,11,0.818,4794
2129,Andre Roberson,2015-16,12,0.295,12,1.500,4068
2130,Solomon Jones,2013-14,12,7.186,9,1.111,167
2131,Nassir Little,2019-20,12,0.998,11,1.364,1202
2132,Kelly Oubre Jr.,2016-17,12,0.330,11,0.182,3638
2133,Rajon Rondo,2015-16,12,0.229,11,1.818,5238
2134,JaKarr Sampson,2014-15,12,0.518,10,1.400,2317
2135,Jrue Holiday,2016-17,12,0.271,12,1.000,4435
2136,Luka Doncic,2019-20,12,0.260,12,1.167,4610
2137,Keita Bates-Diop,2019-20,12,0.749,9,0.778,1602
2138,Terrence Ross,2016-17,12,0.309,8,0.625,3888
2139,Reggie Bullock,2018-19,12,0.309,9,1.556,3878
2140,Darius Garland,2020-21,12,0.333,11,0.545,3609
2141,Justin Anderson,2019-20,12,4.167,12,0.833,288
2142,Marco Belinelli,2018-19,12,0.296,12,0.500,4054
2143,Cameron Bairstow,2014-15,12,9.836,12,0.250,122
2144,Josh Hart,2019-20,11,0.292,9,1.111,3766
2145,Dennis Schroder,2020-21,11,0.248,11,1.182,4436
2146,Caris LeVert,2018-19,11,0.434,11,1.000,2534
2147,JJ Redick,2017-18,11,0.218,10,0.600,5049
2148,Josh Richardson,2019-20,11,0.295,10,0.700,3730
2149,Chandler Hutchison,2019-20,11,0.978,11,0.818,1125
2150,Kyle Korver,2018-19,11,0.392,10,0.800,2807
2151,Gordon Hayward,2013-14,11,0.207,10,0.900,5319
2152,Russell Westbrook,2016-17,11,0.180,8,0.500,6124
2153,Kyle Lowry,2014-15,11,0.222,11,0.727,4950
2154,Jarrod Uthoff,2019-20,11,10.280,9,0.500,107
2155,Goran Dragic,2016-17,11,0.227,10,1.400,4838
2156,Luka Samanic,2020-21,11,1.768,11,0.818,622
2157,Shabazz Muhammad,2016-17,11,0.368,10,1.000,2987
2158,James Johnson,2013-14,11,0.585,8,1.250,1880
2159,Gabriel Deck,2020-21,11,2.511,11,1.000,438
2160,David Nwaba,2017-18,11,0.328,11,0.727,3349
2161,Luke Ridnour,2013-14,11,0.499,10,1.200,2205
2162,Marco Belinelli,2014-15,11,0.376,11,1.364,2924
2163,Gary Harris,2017-18,11,0.238,10,0.800,4627
2164,Chris Paul,2020-21,11,0.191,10,0.400,5772
2165,Courtney Lee,2016-17,11,0.227,10,0.900,4849
2166,Matt Barnes,2013-14,11,0.258,9,0.556,4269
2167,Rudy Gay,2013-14,11,0.227,8,1.750,4838
2168,Brandon Knight,2015-16,11,0.290,11,1.000,3792
2169,Michael Kidd-Gilchrist,2019-20,11,1.618,8,1.000,680
2170,Taurean Prince,2016-17,11,0.466,10,1.100,2363
2171,Tyler Herro,2019-20,11,0.247,10,0.400,4454
2172,Lonnie Walker IV,2020-21,11,0.349,11,0.818,3152
2173,Patrick McCaw,2018-19,11,1.182,10,0.700,931
2174,Isaiah Thomas,2015-16,11,0.190,9,0.667,5777
2175,Randy Foye,2016-17,11,0.410,11,1.273,2684
2176,DeMarre Carroll,2013-14,11,0.218,10,0.600,5054
2177,Eric Mika,2019-20,11,28.205,9,0.600,39
2178,James Anderson,2013-14,11,0.231,10,1.800,4752
2179,Shane Larkin,2015-16,11,0.319,9,0.889,3452
2180,Josh Okogie,2020-21,11,0.434,10,0.900,2533
2181,Wesley Matthews,2018-19,11,0.243,11,1.091,4530
2182,Mike Dunleavy,2013-14,11,0.215,11,1.455,5111
2183,Dewan Hernandez,2019-20,11,17.742,10,0.909,62
2184,Patrick Beverley,2018-19,11,0.225,10,1.400,4898
2185,Nicolas Batum,2016-17,11,0.212,11,0.909,5189
2186,Metta World Peace,2016-17,11,3.448,11,1.273,319
2187,Gerald Henderson,2016-17,11,0.325,9,0.667,3386
2188,Kentavious Caldwell-Pope,2019-20,11,0.225,11,0.636,4897
2189,D'Angelo Russell,2019-20,11,0.355,9,0.667,3097
2190,Dwyane Wade,2015-16,11,0.208,10,1.100,5283
2191,Paul George,2013-14,11,0.158,11,0.909,6953
2192,Joe Ingles,2016-17,11,0.251,9,1.000,4389
2193,Caris LeVert,2019-20,11,0.356,11,0.909,3087
2194,Danny Green,2017-18,11,0.298,7,0.571,3688
2195,Hollis Thompson,2014-15,11,0.311,10,1.300,3538
2196,Danny Green,2014-15,11,0.225,11,0.909,4880
2197,Timothe Luwawu-Cabarrot,2018-19,11,0.786,9,1.000,1399
2198,Robert Covington,2018-19,11,0.446,10,0.900,2468
2199,Iman Shumpert,2018-19,11,0.327,10,0.700,3364
2200,Shai Gilgeous-Alexander,2019-20,11,0.199,10,1.100,5531
2201,T.J. McConnell,2020-21,11,0.282,10,0.900,3903
2202,Lonzo Ball,2017-18,11,0.294,10,0.800,3747
2203,Royce O'Neale,2018-19,11,0.295,10,0.700,3729
2204,Marcus Thornton,2013-14,11,0.313,9,2.000,3509
2205,Tim Hardaway Jr.,2019-20,11,0.233,11,0.364,4715
2206,Evan Fournier,2020-21,11,0.364,11,1.182,3023
2207,James Ennis III,2014-15,11,0.556,10,0.900,1980
2208,Norman Powell,2019-20,11,0.299,11,0.455,3681
2209,J.J. Barea,2017-18,11,0.348,10,2.000,3163
2210,John Salmons,2013-14,11,0.327,8,0.500,3364
2211,Terry Rozier,2018-19,11,0.275,10,0.500,4006
2212,Brandon Rush,2015-16,11,0.458,10,0.900,2400
2213,Tony Snell,2020-21,11,0.515,8,0.625,2135
2214,Tyrese Haliburton,2020-21,11,0.302,11,1.545,3638
2215,Kent Bazemore,2018-19,11,0.309,9,0.444,3557
2216,Anthony Tolliver,2020-21,11,5.164,8,0.625,213
2217,Wesley Matthews,2019-20,11,0.271,10,1.400,4055
2218,Furkan Korkmaz,2020-21,11,0.425,11,0.545,2588
2219,Andrew Wiggins,2014-15,11,0.192,11,1.455,5723
2220,Spencer Dinwiddie,2016-17,11,0.409,10,0.300,2690
2221,Andris Biedrins,2013-14,11,12.644,9,0.444,87
2222,Tyreke Evans,2013-14,11,0.283,9,1.222,3882
2223,Ish Smith,2020-21,11,0.474,9,0.889,2320
2224,Zach LaVine,2020-21,10,0.238,10,0.600,4207
2225,Doug McDermott,2017-18,10,0.288,9,0.778,3468
2226,Francisco Garcia,2013-14,10,0.449,10,0.900,2229
2227,Reggie Jackson,2018-19,10,0.207,8,1.375,4830
2228,Svi Mykhailiuk,2019-20,10,0.393,9,0.889,2543
2229,Luke Kennard,2019-20,10,0.562,8,0.625,1778
2230,Matthew Dellavedova,2016-17,10,0.239,10,0.500,4188
2231,Jrue Holiday,2015-16,10,0.271,10,1.000,3690
2232,Alize Johnson,2018-19,10,7.143,9,1.111,140
2233,Ty Lawson,2014-15,10,0.187,10,1.400,5334
2234,Arron Afflalo,2014-15,10,0.199,8,1.125,5022
2235,Josh Richardson,2020-21,10,0.265,10,1.400,3780
2236,Glenn Robinson III,2018-19,10,0.767,10,1.000,1303
2237,Stephen Curry,2015-16,10,0.145,8,0.875,6915
2238,Tim Hardaway Jr.,2020-21,10,0.223,10,0.800,4492
2239,D.J. Augustin,2016-17,10,0.331,9,0.778,3020
2240,Bogdan Bogdanovic,2019-20,10,0.280,10,1.000,3570
2241,Chris Paul,2017-18,10,0.213,8,0.625,4692
2242,Stephen Curry,2013-14,10,0.162,10,1.000,6165
2243,Landry Shamet,2019-20,10,0.282,9,0.889,3540
2244,Kevin Knox II,2020-21,10,1.066,9,1.222,938
2245,Monta Ellis,2014-15,10,0.172,9,0.778,5804
2246,Sterling Brown,2019-20,10,0.598,7,0.286,1671
2247,Tyreke Evans,2017-18,10,0.320,10,0.900,3125
2248,Jabari Parker,2020-21,10,2.227,9,1.000,449
2249,Nick Young,2016-17,10,0.315,9,0.778,3171
2250,Derrick White,2020-21,10,0.462,9,0.889,2163
2251,Jimmy Butler,2013-14,10,0.193,10,0.800,5186
2252,Ian Clark,2016-17,10,0.363,9,0.889,2757
2253,John Wall,2013-14,10,0.153,10,1.000,6530
2254,Devin Robinson,2018-19,10,5.102,8,0.625,196
2255,Dion Waiters,2016-17,10,0.366,8,0.625,2735
2256,Hamidou Diallo,2020-21,10,0.399,9,1.111,2509
2257,Bojan Bogdanovic,2014-15,10,0.251,10,1.700,3984
2258,Seth Curry,2019-20,10,0.284,9,0.444,3518
2259,Luke Kennard,2020-21,10,0.344,7,0.286,2903
2260,Trevor Ariza,2019-20,10,0.330,9,1.222,3029
2261,Michael Carter-Williams,2013-14,10,0.202,10,0.800,4951
2262,Justin Jackson,2018-19,10,0.294,9,1.000,3405
2263,Jerian Grant,2016-17,10,0.475,10,0.200,2107
2264,Angel Delgado,2018-19,10,32.258,8,0.250,31
2265,Jordan Crawford,2013-14,10,0.267,9,1.000,3743
2266,Jerryd Bayless,2014-15,10,0.286,8,0.375,3492
2267,Malcolm Thomas,2013-14,10,8.130,9,0.500,123
2268,Avery Bradley,2015-16,10,0.194,8,1.375,5159
2269,Bruce Brown,2019-20,10,0.310,10,1.200,3224
2270,Isaiah Whitehead,2016-17,10,0.294,9,1.000,3398
2271,Donovan Mitchell,2019-20,10,0.187,10,1.400,5352
2272,JJ Redick,2016-17,10,0.212,7,0.286,4726
2273,Randy Foye,2015-16,10,0.276,10,1.000,3617
2274,Jeff Teague,2019-20,10,0.324,10,1.100,3089
2275,Omari Johnson,2017-18,10,6.757,9,0.889,148
2276,Alec Burks,2013-14,10,0.240,10,0.800,4162
2277,Corey Brewer,2018-19,10,0.965,9,0.333,1036
2278,Allonzo Trier,2018-19,10,0.341,9,0.444,2932
2279,Jordan Mickey,2015-16,10,7.634,8,1.250,131
2280,Jake Layman,2020-21,10,0.760,9,0.556,1316
2281,Darren Collison,2015-16,10,0.222,10,0.900,4498
2282,Buddy Hield,2016-17,10,0.265,10,0.900,3775
2283,Josh Okogie,2019-20,10,0.299,10,1.000,3343
2284,DeMar DeRozan,2014-15,10,0.231,10,1.200,4335
2285,Gerald Green,2014-15,10,0.346,10,1.300,2887
2286,Rudy Gay,2016-17,10,0.503,10,0.900,1990
2287,Ben McLemore,2020-21,10,0.507,9,0.444,1971
2288,Kentavious Caldwell-Pope,2017-18,10,0.196,9,0.222,5092
2289,Grant Jerrett,2014-15,10,9.709,9,1.000,103
2290,Evan Turner,2014-15,10,0.213,10,0.400,4694
2291,Chris Paul,2019-20,10,0.199,10,0.600,5018
2292,Evan Fournier,2016-17,10,0.225,10,1.200,4443
2293,Shabazz Napier,2018-19,9,0.426,9,1.444,2115
2294,Matt Costello,2017-18,9,14.063,8,1.000,64
2295,John Wall,2015-16,9,0.159,8,1.250,5646
2296,Isaiah Thomas,2016-17,9,0.146,9,1.333,6159
2297,Nickeil Alexander-Walker,2020-21,9,0.436,8,1.125,2064
2298,Luol Deng,2013-14,9,0.215,9,1.000,4195
2299,De'Anthony Melton,2020-21,9,0.375,9,1.000,2402
2300,Corey Brewer,2015-16,9,0.249,9,1.000,3611
2301,Allen Crabbe,2017-18,9,0.206,9,0.889,4364
2302,Malachi Flynn,2020-21,9,0.475,8,1.125,1894
2303,Mike Dunleavy,2016-17,9,0.510,9,0.889,1766
2304,Terry Rozier,2017-18,9,0.170,8,0.625,5289
2305,Avery Bradley,2014-15,9,0.175,8,1.000,5130
2306,Derek Fisher,2013-14,9,0.267,8,0.500,3370
2307,Greivis Vasquez,2013-14,9,0.248,9,0.222,3625
2308,Kyle Lowry,2016-17,9,0.185,8,0.500,4870
2309,Andre Roberson,2017-18,9,0.464,8,0.750,1940
2310,Mangok Mathiang,2017-18,9,22.500,7,0.714,40
2311,Erik Murphy,2013-14,9,7.895,8,0.250,114
2312,Gerald Green,2015-16,9,0.280,8,2.000,3217
2313,Tim Hardaway Jr.,2016-17,9,0.190,9,0.444,4743
2314,Gary Neal,2013-14,9,0.397,9,0.889,2266
2315,Nazr Mohammed,2015-16,9,16.071,7,0.750,56
2316,Ish Smith,2019-20,9,0.236,8,1.125,3807
2317,Paul George,2015-16,9,0.145,9,1.111,6207
2318,Carmelo Anthony,2014-15,9,0.345,9,0.667,2609
2319,Timothe Luwawu-Cabarrot,2016-17,9,0.370,9,1.111,2432
2320,Doug McDermott,2015-16,9,0.244,6,0.667,3692
2321,Mario Hezonja,2015-16,9,0.324,9,0.000,2782
2322,Javonte Green,2019-20,9,0.898,9,0.667,1002
2323,Evan Turner,2017-18,9,0.211,9,0.444,4266
2324,Jrue Holiday,2018-19,9,0.176,9,1.444,5113
2325,Jeremy Evans,2015-16,9,1.714,9,0.889,525
2326,Damian Lillard,2014-15,9,0.148,9,1.222,6100
2327,Dennis Schroder,2016-17,9,0.166,8,0.875,5415
2328,Victor Oladipo,2016-17,9,0.185,8,1.000,4868
2329,Alonzo Gee,2013-14,9,0.446,9,0.778,2016
2330,Kyle Singler,2014-15,9,0.263,9,1.222,3422
2331,Al-Farouq Aminu,2019-20,9,1.164,9,1.000,773
2332,Gerald Green,2013-14,9,0.195,9,0.444,4619
2333,P.J. Dozier,2020-21,9,0.408,9,1.000,2204
2334,Jalen Brunson,2019-20,9,0.439,9,0.889,2049
2335,Shabazz Muhammad,2014-15,9,0.530,8,1.750,1698
2336,Goran Dragic,2018-19,9,0.435,9,0.444,2067
2337,Anthony Morrow,2014-15,9,0.251,8,1.250,3591
2338,Kent Bazemore,2014-15,9,0.279,8,1.250,3221
2339,Sean Kilpatrick,2016-17,9,0.250,6,1.000,3607
2340,Kevin Porter Jr.,2020-21,9,0.511,8,0.625,1761
2341,O.J. Mayo,2014-15,9,0.250,9,1.444,3604
2342,De'Anthony Melton,2019-20,9,0.353,9,0.667,2552
2343,Khris Middleton,2016-17,9,0.421,8,0.750,2139
2344,Chris Paul,2016-17,9,0.211,9,0.333,4275
2345,Mike Miller,2014-15,9,0.635,9,1.333,1418
2346,Cole Anthony,2020-21,9,0.347,9,1.222,2595
2347,Jeremy Lamb,2014-15,9,0.751,8,0.625,1199
2348,Johnathan Motley,2019-20,9,10.714,6,1.333,84
2349,Jordan Clarkson,2019-20,9,0.234,8,1.125,3842
2350,Maurice Harkless,2013-14,9,0.237,8,0.375,3801
2351,Keita Bates-Diop,2018-19,9,0.871,9,1.333,1033
2352,Jeremy Lin,2018-19,9,0.287,7,0.571,3135
2353,Marcus Thornton,2015-16,9,0.398,9,1.222,2262
2354,Josh Richardson,2017-18,9,0.162,6,1.167,5540
2355,Henry Ellenson,2016-17,9,3.147,8,1.125,286
2356,Cameron Payne,2020-21,9,0.302,8,0.500,2983
2357,J.J. Barea,2019-20,9,0.979,9,0.889,919
2358,Wayne Ellington,2016-17,9,0.306,7,0.571,2940
2359,Jordan Clarkson,2015-16,9,0.178,7,1.143,5066
2360,Delon Wright,2018-19,9,0.258,9,1.111,3493
2361,Diamond Stone,2016-17,9,18.750,7,0.857,48
2362,Rodney Stuckey,2013-14,9,0.237,9,0.889,3796
2363,Garrett Temple,2016-17,9,0.264,8,1.000,3403
2364,Justin Anderson,2015-16,9,0.610,9,0.778,1475
2365,Jameer Nelson,2014-15,9,0.327,7,0.714,2755
2366,JR Smith,2015-16,9,0.151,7,1.286,5947
2367,Andrew Wiggins,2018-19,9,0.170,9,0.222,5287
2368,Shelvin Mack,2017-18,9,0.333,9,0.778,2705
2369,Damion Lee,2019-20,9,0.302,8,1.750,2982
2370,Zach LaVine,2016-17,9,0.265,9,0.222,3394
2371,Jarnell Stokes,2015-16,9,27.273,9,0.222,33
2372,Langston Galloway,2015-16,8,0.202,8,1.375,3968
2373,Doug McDermott,2019-20,8,0.270,8,1.000,2963
2374,Theo Maledon,2020-21,8,0.214,7,1.429,3743
2375,Goran Dragic,2015-16,8,0.146,7,0.857,5481
2376,CJ McCollum,2020-21,8,0.214,8,1.375,3731
2377,Devin Harris,2016-17,8,0.386,8,1.500,2070
2378,Mario Chalmers,2015-16,8,0.297,7,0.714,2691
2379,Russell Westbrook,2013-14,8,0.185,6,0.333,4321
2380,Anfernee Simons,2020-21,8,0.332,7,1.000,2409
2381,Justise Winslow,2020-21,8,0.736,5,0.800,1087
2382,Jeremy Lamb,2019-20,8,0.307,7,1.429,2610
2383,Will Barton,2019-20,8,0.208,7,0.286,3841
2384,Devin Harris,2014-15,8,0.228,8,0.625,3503
2385,Derrick White,2018-19,8,0.207,8,0.750,3864
2386,Patrick McCaw,2016-17,8,0.307,7,0.571,2605
2387,Denzel Valentine,2017-18,8,0.189,8,0.625,4229
2388,Lou Williams,2017-18,8,0.150,7,0.714,5334
2389,Cam Reddish,2020-21,8,0.454,7,0.714,1761
2390,D.J. Wilson,2017-18,8,5.926,8,1.500,135
2391,Sterling Brown,2017-18,8,0.511,8,1.250,1565
2392,Elfrid Payton,2014-15,8,0.165,8,1.125,4850
2393,Jalen Jones,2018-19,8,1.835,6,0.500,436
2394,Chris Singleton,2013-14,8,1.695,7,0.875,472
2395,Kyle Korver,2019-20,8,0.347,8,1.375,2306
2396,Tim Frazier,2018-19,8,0.324,7,1.143,2470
2397,Sterling Brown,2018-19,8,0.312,8,1.625,2567
2398,Stanley Johnson,2019-20,8,2.210,8,1.250,362
2399,Danny Green,2020-21,8,0.181,7,1.143,4428
2400,Gary Harris,2019-20,8,0.186,6,0.000,4307
2401,Monte Morris,2020-21,8,0.269,7,1.000,2971
2402,Donovan Mitchell,2020-21,8,0.185,7,2.429,4326
2403,Ronny Turiaf,2014-15,8,34.783,6,1.500,23
2404,Dennis Schroder,2018-19,8,0.155,8,0.500,5163
2405,Tomas Satoransky,2020-21,8,0.303,8,0.875,2644
2406,Manu Ginobili,2014-15,8,0.237,6,1.167,3372
2407,Jameel Warney,2017-18,8,15.686,7,1.857,51
2408,Alan Anderson,2014-15,8,0.217,7,1.000,3679
2409,Monta Ellis,2016-17,8,0.196,5,2.000,4083
2410,Kentavious Caldwell-Pope,2020-21,8,0.190,7,0.714,4204
2411,Anthony Morrow,2013-14,8,0.298,7,0.857,2685
2412,Dennis Smith Jr.,2017-18,8,0.196,8,1.625,4085
2413,Derrick Rose,2016-17,8,0.193,7,0.714,4152
2414,Allen Crabbe,2015-16,8,0.166,7,1.286,4817
2415,Yogi Ferrell,2016-17,8,0.342,8,0.875,2338
2416,Tony Parker,2018-19,8,0.391,7,1.000,2048
2417,Patrick Beverley,2013-14,8,0.210,8,0.625,3816
2418,Donte DiVincenzo,2020-21,8,0.200,8,1.375,4008
2419,Andre Roberson,2014-15,8,0.309,8,0.750,2593
2420,Avery Bradley,2013-14,8,0.221,8,1.375,3619
2421,Emmanuel Mudiay,2015-16,8,0.192,7,1.286,4159
2422,Joe Ingles,2017-18,8,0.136,8,1.125,5877
2423,Lance Stephenson,2013-14,8,0.122,8,0.875,6549
2424,Lou Williams,2015-16,8,0.210,7,1.000,3816
2425,Dion Waiters,2014-15,8,0.185,8,1.125,4327
2426,Shelvin Mack,2018-19,8,0.323,7,1.429,2473
2427,Jonah Bolden,2019-20,8,8.163,8,1.125,98
2428,De'Aaron Fox,2018-19,8,0.146,8,0.875,5498
2429,Donovan Mitchell,2018-19,8,0.140,8,0.500,5708
2430,Robbie Hummel,2013-14,8,0.615,7,2.000,1301
2431,Glenn Robinson III,2020-21,8,1.038,8,0.875,771
2432,Ryan Kelly,2016-17,8,3.704,7,1.000,216
2433,Allen Crabbe,2016-17,8,0.170,7,0.571,4719
2434,Tyler Johnson,2020-21,8,0.521,8,0.500,1536
2435,Malcolm Brogdon,2018-19,8,0.186,8,0.500,4298
2436,Abdel Nader,2019-20,8,0.435,7,0.429,1840
2437,Mike Dunleavy,2014-15,8,0.190,7,0.714,4217
2438,Armoni Brooks,2020-21,8,0.735,8,1.375,1088
2439,Evan Fournier,2018-19,8,0.149,7,0.857,5366
2440,D'Angelo Russell,2016-17,8,0.215,8,1.000,3715
2441,T.J. McConnell,2016-17,8,0.181,8,0.875,4425
2442,Metta World Peace,2015-16,8,0.710,7,0.714,1127
2443,Antonio Blakeney,2018-19,8,0.476,8,0.500,1682
2444,Amile Jefferson,2019-20,8,5.229,6,0.667,153
2445,Earl Clark,2014-15,8,3.670,8,1.125,218
2446,Kemba Walker,2020-21,8,0.264,7,1.714,3036
2447,D.J. Augustin,2014-15,8,0.210,8,0.875,3802
2448,Bradley Beal,2016-17,8,0.125,6,1.000,6425
2449,Chris Copeland,2015-16,8,2.703,7,1.000,296
2450,Austin Rivers,2018-19,8,0.174,7,0.571,4599
2451,Cedi Osman,2017-18,8,0.541,8,1.375,1480
2452,Jamal Murray,2019-20,8,0.153,7,1.429,5238
2453,Trey Burke,2020-21,8,0.429,7,0.286,1866
2454,Josh Huestis,2017-18,8,0.414,8,1.125,1934
2455,Josh Richardson,2015-16,8,0.279,8,0.125,2871
2456,KJ McDaniels,2015-16,8,1.423,8,0.250,562
2457,Isaiah Thomas,2019-20,8,0.403,8,1.875,1987
2458,D'Angelo Russell,2020-21,8,0.315,7,1.429,2536
2459,Tyler Johnson,2016-17,8,0.186,8,1.250,4300
2460,Justin Jackson,2017-18,8,0.268,8,0.250,2986
2461,Andre Miller,2014-15,8,0.336,8,1.250,2382
2462,Nicolas Batum,2014-15,8,0.158,8,1.125,5066
2463,Theo Pinson,2018-19,8,1.626,7,0.429,492
2464,Jarrett Culver,2019-20,8,0.248,8,1.250,3227
2465,Jerian Grant,2017-18,8,0.239,8,1.000,3354
2466,Langston Galloway,2019-20,8,0.235,8,0.625,3404
2467,Matisse Thybulle,2020-21,8,0.252,7,0.857,3174
2468,Tariq Owens,2019-20,8,26.667,7,0.375,30
2469,Donte DiVincenzo,2019-20,8,0.221,6,0.333,3613
2470,Shaquille Harrison,2018-19,8,0.275,8,0.375,2906
2471,D.J. Augustin,2020-21,8,0.342,8,0.750,2337
2472,Zach LaVine,2019-20,8,0.186,8,1.000,4304
2473,Jameer Nelson,2016-17,8,0.197,7,0.571,4068
2474,Jordan McRae,2019-20,8,0.481,8,1.750,1662
2475,Dwayne Bacon,2018-19,8,0.518,7,1.000,1545
2476,Tim Frazier,2016-17,8,0.259,8,0.375,3086
2477,Shelvin Mack,2013-14,8,0.259,8,0.750,3085
2478,Trae Young,2020-21,8,0.144,8,1.125,5572
2479,Tyler Johnson,2018-19,8,0.256,8,0.875,3129
2480,C.J. Watson,2016-17,8,0.396,7,1.429,2021
2481,DeMarre Carroll,2015-16,8,0.303,8,0.250,2644
2482,Malik Beasley,2020-21,8,0.315,8,0.625,2539
2483,Chris McCullough,2017-18,8,4.211,8,0.625,190
2484,Thanasis Antetokounmpo,2019-20,8,2.797,8,1.250,286
2485,CJ McCollum,2017-18,8,0.130,8,1.125,6170
2486,Damian Lillard,2018-19,8,0.111,7,0.571,7178
2487,Doug McDermott,2016-17,8,0.261,7,1.000,3065
2488,Joe Ingles,2014-15,7,0.225,6,0.667,3111
2489,Terrence Ross,2020-21,7,0.254,6,1.167,2753
2490,Rodions Kurucs,2020-21,7,2.545,6,1.500,275
2491,Seth Curry,2020-21,7,0.170,7,0.571,4127
2492,Eric Bledsoe,2016-17,7,0.160,6,2.333,4364
2493,Elfrid Payton,2018-19,7,0.258,7,1.143,2712
2494,Matthew Dellavedova,2013-14,7,0.284,7,1.286,2468
2495,Victor Oladipo,2014-15,7,0.140,7,1.286,4997
2496,Kobe Bryant,2015-16,7,0.186,7,1.143,3754
2497,Mike Conley,2016-17,7,0.147,6,1.667,4757
2498,Denzel Valentine,2016-17,7,0.354,6,1.333,1979
2499,Kelly Oubre Jr.,2015-16,7,0.508,7,0.857,1379
2500,Jake Layman,2018-19,7,0.253,6,1.667,2762
2501,Courtney Lee,2015-16,7,0.140,6,1.000,5001
2502,Wesley Matthews,2014-15,7,0.176,7,0.286,3988
2503,Jeremy Lin,2013-14,7,0.155,5,0.400,4502
2504,Randy Foye,2013-14,7,0.138,6,1.000,5069
2505,J.J. Barea,2015-16,7,0.202,7,1.714,3469
2506,Mike Conley,2014-15,7,0.150,7,1.571,4680
2507,Jared Dudley,2020-21,7,4.167,4,1.250,168
