Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Noah Vonleh,2017-18,144,8.577,126,0.960,1679,ff41224a-89ef-11e6-98eb-a45e60e298d3
Hasheem Thabeet,2013-14,144,36.923,117,0.924,390,ff4185a8-89ef-11e6-a353-a45e60e298d3
Donatas Motiejunas,2015-16,143,12.953,116,0.897,1104,ff41d763-89ef-11e6-8b59-a45e60e298d3
Trey Lyles,2018-19,143,6.283,122,0.844,2276,ff42e242-89ef-11e6-a829-a45e60e298d3
Marvin Williams,2015-16,143,3.125,122,0.894,4576,ff411c78-89ef-11e6-a99e-a45e60e298d3
Noah Vonleh,2015-16,142,6.174,127,1.063,2300,ff41224a-89ef-11e6-98eb-a45e60e298d3
Darius Bazley,2021-22,141,3.543,124,1.055,3980,391ec046-79ae-4aed-beb6-e86591ca9736
Jabari Parker,2015-16,141,2.981,123,0.690,4730,ff428c78-89ef-11e6-a777-a45e60e298d3
Jason Thompson,2015-16,141,15.210,124,0.831,927,ff41874c-89ef-11e6-9279-a45e60e298d3
Pascal Siakam,2020-21,139,3.399,110,0.664,4089,3ebb6711-5a0a-4810-922a-9ac3826ad193
Giannis Antetokounmpo,2015-16,139,2.514,121,0.770,5528,ff423b75-89ef-11e6-a507-a45e60e298d3
Stanley Johnson,2021-22,138,6.133,126,0.984,2250,ff428a2b-89ef-11e6-9208-a45e60e298d3
Nikola Mirotic,2017-18,138,4.433,120,0.925,3113,ff429e85-89ef-11e6-a63b-a45e60e298d3
Johnathan Motley,2017-18,138,40.950,108,0.919,337,e80ea91f-6ac5-4dc3-8e99-3e5f1835eff4
Omer Asik,2017-18,137,38.810,112,0.860,353,ff41a7d7-89ef-11e6-a4f9-a45e60e298d3
Daniel Orton,2013-14,137,27.733,122,0.854,494,ff427eb0-89ef-11e6-a98d-a45e60e298d3
Jeff Green,2021-22,136,3.616,115,0.974,3761,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Rakeem Christmas,2016-17,136,31.409,113,0.921,433,ff42e5b0-89ef-11e6-969f-a45e60e298d3
Jeff Withey,2014-15,136,27.309,113,0.930,498,ff42c514-89ef-11e6-b37e-a45e60e298d3
Greg Smith,2015-16,135,35.433,107,1.000,381,ff425259-89ef-11e6-b2d2-a45e60e298d3
JaMychal Green,2020-21,135,6.089,111,0.982,2217,ff42e921-89ef-11e6-a705-a45e60e298d3
Jonas Jerebko,2016-17,135,5.479,109,1.055,2464,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Larry Nance Jr.,2019-20,135,4.529,123,0.959,2981,ff410bab-89ef-11e6-856b-a45e60e298d3
Carmelo Anthony,2019-20,135,3.483,117,0.890,3876,ff41a705-89ef-11e6-8b57-a45e60e298d3
Derrick Jones Jr.,2021-22,135,7.262,123,0.856,1859,0511e7cf-e543-4547-aa9d-1c80e0ec3ad8
Wilson Chandler,2016-17,135,3.081,115,1.052,4381,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Grant Williams,2019-20,135,6.187,122,0.702,2182,561048bb-c412-4d8b-a0bc-27d250a1a431
Shawn Long,2016-17,135,28.785,116,1.085,469,eaba26d5-dec6-4889-a34e-1c9ed54435d2
Matt Bonner,2014-15,134,7.528,116,0.866,1780,ff4016de-89ef-11e6-8932-a45e60e298d3
Jonas Jerebko,2018-19,134,5.303,114,0.991,2527,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Norvel Pelle,2019-20,134,28.755,117,1.136,466,a27d161e-c0b5-435f-9b1b-740ae5024dda
Frank Kaminsky,2021-22,134,35.079,112,0.693,382,ff403042-89ef-11e6-b2e2-a45e60e298d3
Tobias Harris,2016-17,133,2.638,114,0.761,5041,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Aaron Gordon,2015-16,133,3.570,108,0.796,3726,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Patrick Patterson,2020-21,132,11.234,117,1.119,1175,ff4174a1-89ef-11e6-a875-a45e60e298d3
Chris Silva,2019-20,132,18.618,117,1.231,709,6ea78fc3-fa9a-478b-b88e-b18b5e2827ab
Dante Cunningham,2016-17,132,3.941,121,0.884,3349,ff42db42-89ef-11e6-9f95-a45e60e298d3
John Henson,2018-19,132,31.961,119,0.860,413,ff429917-89ef-11e6-97c2-a45e60e298d3
Marcus Morris Sr.,2018-19,132,3.037,113,1.053,4346,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Deyonta Davis,2016-17,130,28.139,105,0.853,462,d61c82b0-75ce-417b-9d4e-d5df88de28e1
Moritz Wagner,2018-19,130,13.728,115,0.940,947,fd8066cd-cf0f-428f-b5fa-00d6f695ef15
Zach Collins,2017-18,130,6.680,109,1.027,1946,e80fe1d3-0b98-4c13-b6e5-da024cc77ae5
Omri Casspi,2013-14,129,5.089,105,0.813,2535,ff41a10a-89ef-11e6-9f16-a45e60e298d3
Dean Wade,2020-21,129,5.304,106,1.037,2432,1e2d49c4-8730-4914-a792-7685650ac8f8
Pascal Siakam,2021-22,128,2.514,110,0.982,5091,3ebb6711-5a0a-4810-922a-9ac3826ad193
Kevin Durant,2013-14,127,2.074,106,0.963,6122,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Reggie Perry,2020-21,127,29.062,107,0.982,437,dae33758-ea18-4ce7-b0c1-f84c9954d9ad
Brandon Davies,2013-14,127,11.319,106,0.906,1122,ff42a8f3-89ef-11e6-88ca-a45e60e298d3
Bernard James,2014-15,127,41.234,101,0.769,308,ff412ab0-89ef-11e6-9c19-a45e60e298d3
Jabari Parker,2018-19,127,3.536,109,1.110,3592,ff428c78-89ef-11e6-a777-a45e60e298d3
Giannis Antetokounmpo,2016-17,127,2.296,116,0.872,5532,ff423b75-89ef-11e6-a507-a45e60e298d3
Bruno Caboclo,2019-20,127,23.738,116,0.889,535,ff415c05-89ef-11e6-8400-a45e60e298d3
Miles Bridges,2020-21,126,3.172,120,0.950,3972,b9a042ea-bb42-499a-af74-746d6f8c029a
Bruno Fernando,2020-21,126,26.981,101,0.980,467,3faa3c12-2b75-4d8b-b0dc-bc6906b6b367
Jerami Grant,2018-19,126,2.273,107,0.981,5544,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Andrew Bogut,2018-19,126,45.000,103,0.876,280,ff421e2b-89ef-11e6-a705-a45e60e298d3
Michael Beasley,2013-14,126,8.140,103,1.010,1548,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Nikola Pekovic,2015-16,126,44.056,103,0.962,286,ff42764a-89ef-11e6-bf0d-a45e60e298d3
Sandro Mamukelashvili,2021-22,125,15.319,103,0.962,816,0d6587fa-89a8-42c7-ba41-3c27186b079e
Earl Barron,2014-15,125,44.326,105,0.963,282,ff4118a3-89ef-11e6-b10b-a45e60e298d3
Wenyen Gabriel,2021-22,124,17.056,102,1.010,727,dc8bf4b7-3703-4655-b3da-f6d4c79ddd5b
Jarred Vanderbilt,2021-22,123,3.155,107,1.122,3898,fabe358f-a11c-417f-9ab8-e86e2de29a40
Kyle Kuzma,2017-18,123,2.482,112,0.938,4956,e769f2fb-9f7d-4982-b4ee-e77cc9aeccea
Nikola Mirotic,2016-17,123,3.706,105,0.914,3319,ff429e85-89ef-11e6-a63b-a45e60e298d3
Ersan Ilyasova,2019-20,123,5.775,101,0.775,2130,ff415e54-89ef-11e6-b695-a45e60e298d3
Nemanja Bjelica,2016-17,122,5.214,101,0.911,2340,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Tyler Cavanaugh,2017-18,122,12.979,99,1.020,940,1a48a8c0-5697-40ac-9344-585b56afa029
Jabari Parker,2019-20,121,6.164,106,0.981,1963,ff428c78-89ef-11e6-a777-a45e60e298d3
Reggie Perry,2021-22,121,31.926,103,0.990,379,dae33758-ea18-4ce7-b0c1-f84c9954d9ad
Jusuf Nurkic,2019-20,121,23.092,105,1.094,524,ff42622b-89ef-11e6-9088-a45e60e298d3
Jonas Jerebko,2017-18,120,5.535,101,1.029,2168,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Rondae Hollis-Jefferson,2018-19,120,4.587,114,0.807,2616,ff41713d-89ef-11e6-b300-a45e60e298d3
Greg Monroe,2021-22,120,30.303,101,0.911,396,ff4279b8-89ef-11e6-9faa-a45e60e298d3
Ben Simmons,2018-19,120,2.110,108,1.074,5688,39109a9f-6683-4aab-984e-34e0bbf6309b
Larry Nance Jr.,2015-16,118,4.764,106,0.821,2477,ff410bab-89ef-11e6-856b-a45e60e298d3
Mirza Teletovic,2016-17,118,5.335,96,0.878,2212,ff4276cc-89ef-11e6-bd72-a45e60e298d3
Rondae Hollis-Jefferson,2016-17,117,3.147,103,1.076,3718,ff41713d-89ef-11e6-b300-a45e60e298d3
Patrick Patterson,2018-19,117,6.461,96,1.113,1811,ff4174a1-89ef-11e6-a875-a45e60e298d3
JaMychal Green,2018-19,117,4.140,98,1.214,2826,ff42e921-89ef-11e6-a705-a45e60e298d3
Joffrey Lauvergne,2014-15,117,21.869,103,0.857,535,ff41dce3-89ef-11e6-87b6-a45e60e298d3
Cory Jefferson,2014-15,116,11.132,90,0.859,1042,ff41da78-89ef-11e6-bc03-a45e60e298d3
Grant Williams,2020-21,116,4.976,106,1.047,2331,561048bb-c412-4d8b-a0bc-27d250a1a431
Marshall Plumlee,2016-17,116,34.218,105,1.038,339,c5f9f385-4872-4787-b7a6-8dd3d372f56b
Pascal Siakam,2019-20,116,2.622,101,0.784,4424,3ebb6711-5a0a-4810-922a-9ac3826ad193
Paul Millsap,2019-20,115,4.641,92,0.747,2478,ff415538-89ef-11e6-9b07-a45e60e298d3
O.G. Anunoby,2019-20,115,2.668,97,0.878,4310,4603eded-4510-46ea-bd45-33456d037024
Charles Bassey,2021-22,113,33.934,89,0.978,333,089bae1f-5cd7-438c-8ebb-061918727a25
Eric Paschall,2021-22,113,7.703,94,1.189,1467,b3952f61-6f6e-4e7c-8c36-98de98e9a1a8
Jarell Martin,2017-18,113,3.516,92,0.804,3214,ff41952b-89ef-11e6-9e9a-a45e60e298d3
Nikola Mirotic,2015-16,113,3.458,99,0.949,3268,ff429e85-89ef-11e6-a63b-a45e60e298d3
P.J. Tucker,2021-22,112,2.867,97,0.867,3906,ff41362b-89ef-11e6-babd-a45e60e298d3
Mirza Teletovic,2014-15,112,6.531,95,0.917,1715,ff4276cc-89ef-11e6-bd72-a45e60e298d3
Charlie Villanueva,2014-15,112,8.092,98,1.020,1384,ff42ab9c-89ef-11e6-ad0d-a45e60e298d3
Robert Covington,2020-21,112,2.444,101,0.960,4582,ff416430-89ef-11e6-88da-a45e60e298d3
James Harden,2019-20,111,2.111,100,0.910,5257,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Dragan Bender,2019-20,111,18.910,96,1.000,587,89622f6d-3c47-450e-b072-d45620326c80
Dario Saric,2018-19,111,2.635,95,0.854,4213,2012cb09-52c9-4f61-a273-f1b86a12b9ef
Dewayne Dedmon,2020-21,111,26.942,95,0.874,412,ff41de23-89ef-11e6-a0fc-a45e60e298d3
Anthony Tolliver,2015-16,111,4.258,98,1.030,2607,ff4200a1-89ef-11e6-8786-a45e60e298d3
Stanley Johnson,2020-21,110,5.271,93,0.860,2087,ff428a2b-89ef-11e6-9208-a45e60e298d3
Michael Beasley,2014-15,110,11.224,89,0.860,980,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Dakari Johnson,2017-18,109,38.652,90,0.626,282,6f5aec37-b33a-49c7-b511-7ca701082d31
Marvin Williams,2019-20,109,4.781,95,0.928,2280,ff411c78-89ef-11e6-a99e-a45e60e298d3
Kyle Kuzma,2021-22,109,2.441,102,1.126,4465,e769f2fb-9f7d-4982-b4ee-e77cc9aeccea
Brandan Wright,2016-17,109,12.915,93,0.570,844,ff428868-89ef-11e6-acd6-a45e60e298d3
Al-Farouq Aminu,2014-15,108,3.953,94,0.649,2732,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Marvin Williams,2017-18,108,2.648,97,0.856,4079,ff411c78-89ef-11e6-a99e-a45e60e298d3
Davis Bertans,2017-18,108,5.073,93,0.946,2129,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Brandon Davies,2014-15,108,12.811,92,1.065,843,ff42a8f3-89ef-11e6-88ca-a45e60e298d3
Montrezl Harrell,2015-16,108,13.864,94,1.011,779,ff42b4e8-89ef-11e6-a75d-a45e60e298d3
Oshae Brissett,2020-21,107,9.386,90,0.989,1140,b36f7cd2-9235-46b6-b5f7-c825152e5c58
Rashard Lewis,2013-14,107,6.018,78,0.756,1778,ff427263-89ef-11e6-bede-a45e60e298d3
Mfiondu Kabengele,2020-21,107,18.417,96,0.802,581,d54c8704-12fe-4888-9d72-a09532a75d8f
Paul Reed,2021-22,107,17.804,90,1.250,601,1736561c-d0c5-41ac-bd1c-1a28454ddb79
Paul Millsap,2021-22,106,14.077,93,0.763,753,ff415538-89ef-11e6-9b07-a45e60e298d3
Kevin Durant,2016-17,106,2.461,93,0.947,4308,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Jason Collins,2013-14,106,31.928,86,1.035,332,ff42f0f0-89ef-11e6-9ff5-a45e60e298d3
Mamadi Diakite,2021-22,106,29.282,91,0.777,362,1c5814fe-5268-42a8-b63a-e4e9a83329a5
Rondae Hollis-Jefferson,2019-20,105,4.508,91,0.989,2329,ff41713d-89ef-11e6-b300-a45e60e298d3
Jon Leuer,2013-14,104,8.814,80,1.061,1180,ff414ec7-89ef-11e6-9e51-a45e60e298d3
Kevon Looney,2019-20,104,19.439,94,0.734,535,ff4170c2-89ef-11e6-83e1-a45e60e298d3
Juan Toscano-Anderson,2021-22,103,5.142,92,0.904,2003,8f30d857-98df-476f-a924-f6720f29d3be
Jae Crowder,2018-19,103,2.339,96,0.760,4404,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Brandan Wright,2015-16,103,24.819,90,1.000,415,ff428868-89ef-11e6-acd6-a45e60e298d3
Tobias Harris,2021-22,103,2.043,93,0.860,5041,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Anthony Tolliver,2016-17,102,3.502,91,0.860,2913,ff4200a1-89ef-11e6-8786-a45e60e298d3
Jaren Jackson Jr.,2020-21,102,19.030,88,1.057,536,9b2369c7-8445-48db-9fb5-99c10ec4b942
P.J. Tucker,2014-15,102,2.161,87,0.897,4721,ff41362b-89ef-11e6-babd-a45e60e298d3
AJ Hammons,2016-17,102,33.333,85,0.919,306,a3d01b91-3013-4162-9ec8-2d5cdb00b58b
Neemias Queta,2021-22,102,42.149,80,0.829,242,ef80a503-87a5-4ed8-a351-b0be3f20fb3d
Boban Marjanovic,2021-22,101,39.453,85,0.800,256,ff421770-89ef-11e6-b651-a45e60e298d3
Mike Muscala,2013-14,101,23.709,86,1.034,426,ff421b63-89ef-11e6-8715-a45e60e298d3
Ryan Kelly,2014-15,100,4.246,91,0.890,2355,ff4259d9-89ef-11e6-be45-a45e60e298d3
Miles Plumlee,2018-19,100,27.027,88,1.068,370,ff410780-89ef-11e6-8115-a45e60e298d3
JaKarr Sampson,2019-20,100,10.194,85,1.069,981,ff42a55c-89ef-11e6-be00-a45e60e298d3
Anthony Bennett,2013-14,99,7.753,75,0.987,1277,ff423d87-89ef-11e6-953e-a45e60e298d3
Nemanja Bjelica,2018-19,99,2.576,88,1.068,3843,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Udonis Haslem,2016-17,99,38.672,88,0.909,256,ff413211-89ef-11e6-8e43-a45e60e298d3
James Johnson,2019-20,98,7.396,88,1.295,1325,ff42429c-89ef-11e6-ba59-a45e60e298d3
Thaddeus Young,2019-20,98,2.951,83,0.857,3321,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Danilo Gallinari,2020-21,98,4.030,83,0.928,2432,ff41b782-89ef-11e6-a39f-a45e60e298d3
Bruno Fernando,2021-22,98,30.818,84,0.833,318,3faa3c12-2b75-4d8b-b0dc-bc6906b6b367
Harrison Barnes,2017-18,97,1.897,82,0.929,5113,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Tobias Harris,2015-16,97,2.004,86,1.047,4840,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Pascal Siakam,2016-17,96,5.847,82,1.171,1642,3ebb6711-5a0a-4810-922a-9ac3826ad193
Juan Toscano-Anderson,2020-21,96,4.090,86,1.000,2347,8f30d857-98df-476f-a924-f6720f29d3be
Kevin Durant,2018-19,96,1.683,84,0.893,5705,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Giannis Antetokounmpo,2014-15,96,1.977,80,0.802,4856,ff423b75-89ef-11e6-a507-a45e60e298d3
Larry Nance Jr.,2020-21,96,4.402,86,0.966,2181,ff410bab-89ef-11e6-856b-a45e60e298d3
Jeff Green,2015-16,96,2.206,84,0.929,4351,ff4177f3-89ef-11e6-95d8-a45e60e298d3
LeBron James,2018-19,96,2.331,85,0.765,4119,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Harrison Barnes,2014-15,95,2.002,89,0.730,4745,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Usman Garuba,2021-22,95,18.812,84,0.917,505,e8ee9ee7-a53f-498b-984f-07daec3bb019
Joel Anthony,2013-14,94,25.474,82,0.893,369,ff414ce8-89ef-11e6-9a16-a45e60e298d3
Stephen Zimmerman,2016-17,94,44.340,77,1.090,212,59e6afc0-3a1f-4da3-9dff-c51d554cc722
Markieff Morris,2019-20,94,3.905,78,1.013,2407,ff41cb11-89ef-11e6-8285-a45e60e298d3
Darrell Arthur,2017-18,93,31.741,83,1.133,293,ff417a05-89ef-11e6-9246-a45e60e298d3
Donta Hall,2019-20,93,33.942,80,1.086,274,160fbe9a-e92d-480a-a457-c9fc8a7b250c
Bernard James,2013-14,91,31.930,78,0.797,285,ff412ab0-89ef-11e6-9c19-a45e60e298d3
Anthony Gill,2021-22,91,9.691,80,1.037,939,a7c0bf5b-a8d5-4d45-b433-c27e935e9147
Pascal Siakam,2017-18,91,2.731,76,0.868,3332,3ebb6711-5a0a-4810-922a-9ac3826ad193
Marcus Morris Sr.,2014-15,90,2.206,77,0.883,4079,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Jeff Adrien,2014-15,90,20.785,80,1.138,433,ff410c1c-89ef-11e6-9eb6-a45e60e298d3
Marcus Morris Sr.,2021-22,90,2.867,84,0.894,3139,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Tobias Harris,2014-15,89,1.949,77,1.065,4566,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Donta Hall,2020-21,89,23.797,76,0.921,374,160fbe9a-e92d-480a-a457-c9fc8a7b250c
Rui Hachimura,2021-22,89,4.707,74,1.014,1891,19a6d456-3151-4f63-a78c-47054b5f82ca
Lou Amundson,2015-16,89,22.646,75,0.805,393,ff42f07a-89ef-11e6-816f-a45e60e298d3
Robert Covington,2021-22,89,2.253,82,1.146,3951,ff416430-89ef-11e6-88da-a45e60e298d3
James Harden,2018-19,89,1.544,81,0.890,5763,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Jabari Parker,2014-15,89,6.100,74,0.776,1459,ff428c78-89ef-11e6-a777-a45e60e298d3
Dante Cunningham,2015-16,88,2.223,74,1.081,3959,ff42db42-89ef-11e6-9f95-a45e60e298d3
Michael Beasley,2017-18,88,2.725,76,0.895,3229,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Ed Davis,2021-22,88,22.564,76,1.053,390,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Dragan Bender,2016-17,87,7.916,73,0.680,1099,89622f6d-3c47-450e-b072-d45620326c80
Sam Dekker,2016-17,87,2.971,75,1.053,2928,ff42ce7d-89ef-11e6-b807-a45e60e298d3
Rudy Gay,2021-22,86,4.078,79,1.304,2109,ff4039fa-89ef-11e6-bd79-a45e60e298d3
O.G. Anunoby,2021-22,86,2.509,76,0.829,3428,4603eded-4510-46ea-bd45-33456d037024
Jerami Grant,2014-15,86,3.118,75,0.882,2758,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Skal Labissiere,2016-17,86,7.137,75,1.000,1205,0943dbc8-178e-4cab-97d6-3f31747698ab
Aaron Gordon,2017-18,86,2.195,73,0.685,3918,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Josh McRoberts,2016-17,86,11.961,69,0.972,719,ff416599-89ef-11e6-a8f4-a45e60e298d3
Caleb Swanigan,2018-19,85,23.161,72,0.863,367,797483e4-c081-4c45-8fbc-e0252c14c51a
Trey Lyles,2019-20,85,3.282,77,1.117,2590,ff42e242-89ef-11e6-a829-a45e60e298d3
Kevin Garnett,2015-16,85,7.827,73,0.787,1086,ff4117d1-89ef-11e6-8bd5-a45e60e298d3
Kevin Love,2020-21,85,6.703,78,0.859,1268,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Jordan Mickey,2017-18,84,15.385,71,0.887,546,ff427461-89ef-11e6-9fed-a45e60e298d3
Al-Farouq Aminu,2015-16,84,1.783,80,1.000,4711,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Nicolas Batum,2020-21,84,2.280,74,1.176,3685,ff4239f0-89ef-11e6-a24c-a45e60e298d3
Guerschon Yabusele,2018-19,84,16.248,78,0.925,517,0ea87df3-a106-434c-a42d-60d1c22eed54
Marcus Morris Sr.,2013-14,84,2.403,70,0.900,3496,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Jayson Tatum,2021-22,84,1.536,75,1.133,5467,986b713a-b20b-4eb0-919e-c859d0508af7
Brendan Haywood,2014-15,83,35.931,67,0.731,231,ff40384c-89ef-11e6-8d7c-a45e60e298d3
Robert Covington,2019-20,83,1.836,76,1.066,4521,ff416430-89ef-11e6-88da-a45e60e298d3
Sasha Kaun,2015-16,83,44.624,70,0.915,186,ff4202d1-89ef-11e6-a877-a45e60e298d3
Christian Wood,2018-19,83,15.009,70,0.957,553,ff4290f8-89ef-11e6-8dd1-a45e60e298d3
Chris Andersen,2016-17,83,37.054,73,0.892,224,ff419e1e-89ef-11e6-b934-a45e60e298d3
Marcus Morris Sr.,2020-21,82,2.698,75,0.987,3039,ff429d26-89ef-11e6-a6f3-a45e60e298d3
DeJuan Blair,2014-15,82,22.652,66,1.075,362,ff411c14-89ef-11e6-b163-a45e60e298d3
Jason Smith,2018-19,81,19.853,69,0.843,408,ff42bb1c-89ef-11e6-91a1-a45e60e298d3
Matt Bonner,2013-14,81,6.188,64,0.703,1309,ff4016de-89ef-11e6-8932-a45e60e298d3
Luol Deng,2015-16,81,1.725,68,0.647,4695,ff4296de-89ef-11e6-9961-a45e60e298d3
Jon Leuer,2017-18,81,28.622,70,0.671,283,ff414ec7-89ef-11e6-9e51-a45e60e298d3
Tyler Cook,2021-22,80,19.900,69,1.171,402,4b7c8d5e-2848-4bb1-818a-a10d5735991d
Aleksej Pokusevski,2021-22,80,3.212,69,1.057,2491,42485687-4d99-4ad9-aac2-04371f62d0fa
Arnett Moultrie,2013-14,80,21.053,63,0.970,380,ff401561-89ef-11e6-be08-a45e60e298d3
Josh McRoberts,2014-15,80,14.625,59,0.850,547,ff416599-89ef-11e6-a8f4-a45e60e298d3
Davis Bertans,2019-20,80,2.347,73,1.027,3409,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Kostas Papanikolaou,2014-15,80,5.242,68,0.614,1526,ff421ad7-89ef-11e6-bc46-a45e60e298d3
Bojan Bogdanovic,2021-22,80,1.856,74,1.027,4310,ff42b023-89ef-11e6-b4a8-a45e60e298d3
Zion Williamson,2019-20,79,5.430,69,1.072,1455,62b8039c-85a3-4136-a657-6b4797f54010
Davis Bertans,2016-17,79,4.975,73,0.904,1588,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Udoka Azubuike,2021-22,79,20.102,65,0.954,393,091cfbb8-31d1-4c8e-bca1-9e25504ff75e
Johnny O'Bryant III,2014-15,79,11.516,66,0.955,686,ff42ab2e-89ef-11e6-8a46-a45e60e298d3
Tyler Zeller,2018-19,79,41.146,70,0.929,192,ff4287f3-89ef-11e6-ad05-a45e60e298d3
Tyler Cook,2020-21,79,8.937,72,0.736,884,4b7c8d5e-2848-4bb1-818a-a10d5735991d
Jonas Jerebko,2015-16,78,3.280,66,0.848,2378,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Jeff Green,2016-17,78,2.574,72,0.986,3030,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Carl Landry,2013-14,78,17.450,62,1.048,447,ff414dd9-89ef-11e6-bb32-a45e60e298d3
Trey Lyles,2016-17,77,3.492,67,1.030,2205,ff42e242-89ef-11e6-a829-a45e60e298d3
Anthony Tolliver,2017-18,77,2.203,66,0.985,3495,ff4200a1-89ef-11e6-8786-a45e60e298d3
Marcus Morris Sr.,2017-18,77,2.778,68,0.897,2772,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Michael Kidd-Gilchrist,2018-19,76,3.128,67,1.119,2430,ff41b6a6-89ef-11e6-9792-a45e60e298d3
Cameron Oliver,2020-21,76,41.758,69,1.157,182,9c206431-4dbc-4a86-a78e-dedf262552dd
Nathan Knight,2021-22,76,13.694,67,1.103,555,182dfb91-773c-40d8-add3-d3ae277d4702
Patrick Patterson,2019-20,76,4.606,64,0.781,1650,ff4174a1-89ef-11e6-a875-a45e60e298d3
Vincent Poirier,2019-20,76,27.046,70,0.746,281,a7db678c-e766-426f-8c55-234b3515359f
Nicolas Batum,2021-22,75,2.518,65,0.908,2978,ff4239f0-89ef-11e6-a24c-a45e60e298d3
Pat Connaughton,2021-22,75,2.139,66,0.833,3506,ff402c6e-89ef-11e6-9ffa-a45e60e298d3
Derrick Williams,2013-14,74,2.112,61,0.790,3504,ff416e3a-89ef-11e6-9a9d-a45e60e298d3
Jonathan Kuminga,2021-22,74,3.081,67,0.955,2402,cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c
Drew Gooden,2015-16,74,11.878,65,0.954,623,ff41c1dc-89ef-11e6-a95d-a45e60e298d3
Jared Dudley,2016-17,73,2.609,61,0.672,2798,ff4130dc-89ef-11e6-ba64-a45e60e298d3
Eric Paschall,2019-20,73,2.136,66,1.167,3418,b3952f61-6f6e-4e7c-8c36-98de98e9a1a8
Matt Barnes,2016-17,73,2.083,62,0.937,3504,ff4022fa-89ef-11e6-ab56-a45e60e298d3
Nazr Mohammed,2014-15,73,30.417,66,1.045,240,ff41667d-89ef-11e6-9109-a45e60e298d3
Al Harrington,2013-14,73,7.799,60,0.787,936,ff42811c-89ef-11e6-844f-a45e60e298d3
Johnny O'Bryant III,2015-16,72,4.404,64,0.844,1635,ff42ab2e-89ef-11e6-8a46-a45e60e298d3
P.J. Tucker,2016-17,72,1.636,61,0.984,4401,ff41362b-89ef-11e6-babd-a45e60e298d3
James Johnson,2021-22,72,2.988,63,0.921,2410,ff42429c-89ef-11e6-ba59-a45e60e298d3
Nemanja Bjelica,2017-18,72,2.623,61,1.015,2745,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Shawne Williams,2013-14,71,4.820,60,0.767,1473,ff413280-89ef-11e6-a07e-a45e60e298d3
Jaylen Hoard,2020-21,71,10.581,60,1.067,671,bfa95b5b-749f-4c3e-bf9b-5e19f59e176f
Saddiq Bey,2021-22,70,1.275,62,1.065,5490,1f4d9f39-fab7-4dd9-ac16-4cf6a2e0536e
Wesley Johnson,2013-14,70,1.551,55,0.855,4514,ff41cb82-89ef-11e6-9378-a45e60e298d3
LeBron James,2017-18,70,1.140,63,0.952,6140,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Jarnell Stokes,2014-15,69,27.823,55,0.839,248,ff41b0e6-89ef-11e6-94d2-a45e60e298d3
Freddie Gillespie,2021-22,69,29.487,58,0.950,234,9c2c0ebf-86fe-4d91-9c32-abea32479cc2
