,Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total)
2245,Mangok Mathiang,2017-18,9,22.500,7,0.714,40
2246,Andre Roberson,2017-18,9,0.464,8,0.750,1940
2247,Glenn Robinson III,2018-19,9,0.732,9,0.889,1230
2248,Joe Ingles,2016-17,9,0.239,7,1.000,3761
2249,Jerryd Bayless,2014-15,9,0.276,7,0.429,3266
2250,Wesley Matthews,2019-20,9,0.254,8,1.250,3538
2251,Shelvin Mack,2017-18,9,0.333,9,0.778,2705
2252,Allen Crabbe,2017-18,9,0.206,9,0.889,4364
2253,De'Anthony Melton,2020-21,9,0.412,9,1.000,2185
2254,Corey Brewer,2015-16,9,0.261,9,1.000,3450
2255,Terry Rozier,2018-19,9,0.245,8,0.625,3679
2256,Josh Richardson,2017-18,9,0.171,6,1.167,5272
2257,Malachi Flynn,2020-21,9,0.475,8,1.125,1894
2258,Mike Dunleavy,2016-17,9,0.545,9,0.889,1651
2259,Evan Turner,2018-19,9,0.273,8,1.375,3298
2260,Jamal Murray,2018-19,9,0.182,8,1.000,4943
2261,Tim Hardaway Jr.,2016-17,9,0.207,9,0.444,4344
2262,Rodney Hood,2017-18,9,0.279,9,1.000,3231
2263,Gary Neal,2013-14,9,0.435,9,0.889,2068
2264,Jabari Parker,2020-21,9,2.719,8,0.875,331
2265,Reggie Jackson,2020-21,9,0.289,9,0.556,3118
2266,Erik Murphy,2013-14,9,7.895,8,0.250,114
2267,Stephen Curry,2014-15,9,0.166,8,1.375,5408
2268,Matt Costello,2017-18,9,14.063,8,1.000,64
2269,T.J. Leaf,2017-18,9,0.989,9,0.667,910
2270,JJ Redick,2017-18,9,0.206,8,0.500,4363
2271,Shabazz Napier,2018-19,9,0.439,9,1.444,2051
2272,Carmelo Anthony,2014-15,9,0.345,9,0.667,2609
2273,Ish Smith,2019-20,9,0.236,8,1.125,3807
2274,Paul George,2015-16,9,0.158,9,1.111,5695
2275,Mario Hezonja,2015-16,9,0.324,9,0.000,2782
2276,Doug McDermott,2015-16,9,0.244,6,0.667,3692
2277,Timothe Luwawu-Cabarrot,2016-17,9,0.370,9,1.111,2432
2278,Cole Anthony,2020-21,9,0.347,9,1.222,2595
2279,George Hill,2018-19,9,0.332,8,1.375,2710
2280,Johnathan Motley,2019-20,9,10.714,6,1.333,84
2281,Jeremy Lamb,2014-15,9,0.751,8,0.625,1199
2282,Evan Turner,2017-18,9,0.220,9,0.444,4083
2283,Jrue Holiday,2018-19,9,0.176,9,1.444,5113
2284,Kyle Korver,2017-18,9,0.280,7,0.714,3209
2285,Luol Deng,2013-14,9,0.215,9,1.000,4195
2286,Kyle Lowry,2014-15,9,0.192,9,0.667,4694
2287,Kevin Porter Jr.,2020-21,9,0.511,8,0.625,1761
2288,Gordon Hayward,2016-17,9,0.190,9,0.889,4746
2289,O.J. Mayo,2014-15,9,0.272,9,1.444,3307
2290,Sean Kilpatrick,2016-17,9,0.250,6,1.000,3607
2291,De'Anthony Melton,2019-20,9,0.357,9,0.667,2519
2292,Keita Bates-Diop,2018-19,9,0.871,9,1.333,1033
2293,Maurice Harkless,2013-14,9,0.237,8,0.375,3801
2294,John Wall,2015-16,9,0.159,8,1.250,5646
2295,Nickeil Alexander-Walker,2020-21,9,0.436,8,1.125,2064
2296,Evan Turner,2014-15,9,0.201,9,0.222,4472
2297,Diamond Stone,2016-17,9,18.750,7,0.857,48
2298,Garrett Temple,2016-17,9,0.264,8,1.000,3403
2299,Rodney Stuckey,2013-14,9,0.237,9,0.889,3796
2300,Andrew Wiggins,2018-19,9,0.170,9,0.222,5287
2301,JR Smith,2015-16,9,0.197,7,1.286,4564
2302,Jameer Nelson,2014-15,9,0.327,7,0.714,2755
2303,DeMarre Carroll,2014-15,9,0.210,9,1.111,4287
2304,Anthony Morrow,2014-15,9,0.251,8,1.250,3591
2305,Goran Dragic,2018-19,9,0.435,9,0.444,2067
2306,Shabazz Muhammad,2014-15,9,0.530,8,1.750,1698
2307,James Harden,2013-14,9,0.163,9,1.556,5532
2308,Henry Ellenson,2016-17,9,3.147,8,1.125,286
2309,Jeremy Evans,2015-16,9,1.714,9,0.889,525
2310,Bryn Forbes,2020-21,9,0.317,8,0.875,2841
2311,Chris Paul,2016-17,9,0.237,9,0.333,3797
2312,Zach LaVine,2016-17,9,0.265,9,0.222,3394
2313,Jarnell Stokes,2015-16,9,27.273,9,0.222,33
2314,Damion Lee,2019-20,9,0.302,8,1.750,2982
2315,Michael Porter Jr.,2019-20,9,0.488,9,1.000,1846
2316,P.J. Dozier,2020-21,9,0.408,9,1.000,2204
2317,Jalen Brunson,2019-20,9,0.439,9,0.889,2049
2318,Jordan Clarkson,2019-20,9,0.261,8,1.125,3454
2319,J.J. Barea,2019-20,9,0.992,9,0.889,907
2320,Brandon Rush,2015-16,9,0.413,8,0.750,2179
2321,Victor Oladipo,2016-17,9,0.200,8,1.000,4501
2322,Alonzo Gee,2013-14,9,0.446,9,0.778,2016
2323,Damian Lillard,2014-15,9,0.157,9,1.222,5719
2324,Dennis Schroder,2016-17,9,0.180,8,0.875,4995
2325,Seth Curry,2019-20,9,0.286,8,0.500,3152
2326,Al-Farouq Aminu,2019-20,9,1.164,9,1.000,773
2327,Gerald Green,2013-14,9,0.195,9,0.444,4619
2328,Kyle Singler,2014-15,9,0.263,9,1.222,3422
2329,Jimmy Butler,2013-14,9,0.188,9,0.889,4800
2330,Javonte Green,2019-20,9,0.910,9,0.667,989
2331,Wayne Ellington,2016-17,9,0.306,7,0.571,2940
2332,Delon Wright,2018-19,9,0.258,9,1.111,3493
2333,Jordan Clarkson,2015-16,9,0.178,7,1.143,5066
2334,Jeremy Lin,2018-19,9,0.293,7,0.571,3074
2335,Marcus Thornton,2015-16,9,0.398,9,1.222,2262
2336,Alan Anderson,2014-15,8,0.236,7,1.000,3391
2337,Monta Ellis,2016-17,8,0.204,5,2.000,3930
2338,Jameel Warney,2017-18,8,15.686,7,1.857,51
2339,Avery Bradley,2014-15,8,0.164,7,0.857,4871
2340,Derek Fisher,2013-14,8,0.285,7,0.286,2803
2341,Tomas Satoransky,2020-21,8,0.303,8,0.875,2644
2342,Manu Ginobili,2014-15,8,0.258,6,1.167,3106
2343,Derrick Rose,2016-17,8,0.193,7,0.714,4152
2344,Kentavious Caldwell-Pope,2020-21,8,0.207,7,0.714,3864
2345,Dennis Smith Jr.,2017-18,8,0.196,8,1.625,4085
2346,Anthony Morrow,2013-14,8,0.298,7,0.857,2685
2347,Gary Harris,2019-20,8,0.224,6,0.000,3566
2348,Paul George,2013-14,8,0.145,8,0.625,5525
2349,Jordan Crawford,2013-14,8,0.221,7,1.286,3626
2350,Chris McCullough,2017-18,8,4.211,8,0.625,190
2351,Malik Beasley,2020-21,8,0.315,8,0.625,2539
2352,Elfrid Payton,2014-15,8,0.165,8,1.125,4850
2353,Langston Galloway,2019-20,8,0.235,8,0.625,3404
2354,Tariq Owens,2019-20,8,26.667,7,0.375,30
2355,Matisse Thybulle,2020-21,8,0.296,7,0.857,2702
2356,Stanley Johnson,2019-20,8,2.516,8,1.250,318
2357,Jeremy Lamb,2019-20,8,0.307,7,1.429,2610
2358,Justise Winslow,2020-21,8,0.739,5,0.800,1082
2359,Will Barton,2019-20,8,0.208,7,0.286,3841
2360,Mario Chalmers,2015-16,8,0.297,7,0.714,2691
2361,Anfernee Simons,2020-21,8,0.363,7,1.000,2201
2362,Andre Roberson,2014-15,8,0.309,8,0.750,2593
2363,Emmanuel Mudiay,2015-16,8,0.192,7,1.286,4159
2364,Avery Bradley,2013-14,8,0.221,8,1.375,3619
2365,Allen Crabbe,2015-16,8,0.191,7,1.286,4198
2366,Gerald Green,2015-16,8,0.266,7,2.286,3012
2367,Tony Parker,2018-19,8,0.391,7,1.000,2048
2368,Patrick Beverley,2013-14,8,0.234,8,0.625,3426
2369,Donte DiVincenzo,2020-21,8,0.207,8,1.375,3863
2370,Yogi Ferrell,2016-17,8,0.342,8,0.875,2338
2371,Doug McDermott,2019-20,8,0.280,8,1.000,2856
2372,Theo Maledon,2020-21,8,0.214,7,1.429,3743
2373,Langston Galloway,2015-16,8,0.202,8,1.375,3968
2374,Bol Bol,2019-20,8,4.545,8,0.875,176
2375,Josh Huestis,2017-18,8,0.422,8,1.125,1896
2376,Cedi Osman,2017-18,8,0.584,8,1.375,1369
2377,Trey Burke,2020-21,8,0.436,7,0.286,1834
2378,Ian Clark,2016-17,8,0.344,7,0.857,2323
2379,Jonah Bolden,2019-20,8,8.163,8,1.125,98
2380,Donovan Mitchell,2018-19,8,0.150,8,0.500,5319
2381,De'Aaron Fox,2018-19,8,0.146,8,0.875,5498
2382,Shelvin Mack,2018-19,8,0.323,7,1.429,2473
2383,Denzel Valentine,2017-18,8,0.189,8,0.625,4229
2384,Cam Reddish,2020-21,8,0.509,7,0.714,1573
2385,Sterling Brown,2017-18,8,0.519,8,1.250,1542
2386,Derrick White,2018-19,8,0.229,8,0.750,3496
2387,Devin Harris,2014-15,8,0.239,8,0.625,3342
2388,Rajon Rondo,2020-21,8,0.522,8,0.875,1534
2389,Lou Williams,2017-18,8,0.150,7,0.714,5334
2390,D.J. Wilson,2017-18,8,5.926,8,1.500,135
2391,Russell Westbrook,2016-17,8,0.140,6,0.667,5728
2392,Antonio Blakeney,2018-19,8,0.476,8,0.500,1682
2393,D'Angelo Russell,2016-17,8,0.215,8,1.000,3715
2394,Metta World Peace,2015-16,8,0.710,7,0.714,1127
2395,T.J. McConnell,2016-17,8,0.181,8,0.875,4425
2396,Solomon Hill,2017-18,8,1.961,7,1.571,408
2397,Theo Pinson,2018-19,8,1.814,7,0.429,441
2398,Andre Miller,2014-15,8,0.336,8,1.250,2382
2399,CJ McCollum,2020-21,8,0.245,8,1.375,3264
2400,Isaiah Thomas,2016-17,8,0.155,8,1.500,5149
2401,Devin Harris,2016-17,8,0.386,8,1.500,2070
2402,C.J. Watson,2016-17,8,0.396,7,1.429,2021
2403,Tyler Johnson,2018-19,8,0.256,8,0.875,3129
2404,Justin Anderson,2015-16,8,0.619,8,0.875,1292
2405,Evan Fournier,2018-19,8,0.159,7,0.857,5027
2406,Armoni Brooks,2020-21,8,0.735,8,1.375,1088
2407,Wesley Matthews,2018-19,8,0.186,8,1.250,4294
2408,Abdel Nader,2019-20,8,0.448,7,0.429,1787
2409,Shaquille Harrison,2018-19,8,0.275,8,0.375,2906
2410,D.J. Augustin,2020-21,8,0.342,8,0.750,2337
2411,Robbie Hummel,2013-14,8,0.615,7,2.000,1301
2412,Glenn Robinson III,2020-21,8,1.038,8,0.875,771
2413,Ryan Kelly,2016-17,8,3.704,7,1.000,216
2414,Ronny Turiaf,2014-15,8,34.783,6,1.500,23
2415,Dennis Schroder,2018-19,8,0.165,8,0.500,4850
2416,Mike Miller,2014-15,8,0.615,8,1.250,1301
2417,Amile Jefferson,2019-20,8,5.229,6,0.667,153
2418,Chris Copeland,2015-16,8,2.703,7,1.000,296
2419,D.J. Augustin,2014-15,8,0.210,8,0.875,3802
2420,Kemba Walker,2020-21,8,0.288,7,1.714,2776
2421,Thanasis Antetokounmpo,2019-20,8,2.797,8,1.250,286
2422,CJ McCollum,2017-18,8,0.137,8,1.125,5850
2423,Reggie Jackson,2013-14,8,0.179,8,1.000,4479
2424,Doug McDermott,2016-17,8,0.273,7,1.000,2930
2425,Tyler Johnson,2016-17,8,0.186,8,1.250,4300
2426,Justin Jackson,2017-18,8,0.268,8,0.250,2986
2427,Randy Foye,2015-16,8,0.246,8,1.000,3249
2428,Isaiah Thomas,2019-20,8,0.403,8,1.875,1987
2429,KJ McDaniels,2015-16,8,1.643,8,0.250,487
2430,D'Angelo Russell,2020-21,8,0.315,7,1.429,2536
2431,Cameron Payne,2020-21,8,0.370,8,0.500,2165
2432,Zach LaVine,2019-20,8,0.186,8,1.000,4304
2433,Jordan McRae,2019-20,8,0.481,8,1.750,1662
2434,Jameer Nelson,2016-17,8,0.197,7,0.571,4068
2435,Luke Kennard,2020-21,8,0.321,6,0.000,2489
2436,Bojan Bogdanovic,2014-15,8,0.223,8,1.750,3582
2437,Trae Young,2020-21,8,0.184,8,1.125,4350
2438,DeMar DeRozan,2014-15,8,0.199,8,1.250,4027
2439,Dion Waiters,2014-15,8,0.185,8,1.125,4327
2440,Lou Williams,2015-16,8,0.210,7,1.000,3816
2441,Jalen Jones,2018-19,8,1.835,6,0.500,436
2442,Chris Singleton,2013-14,8,1.695,7,0.875,472
2443,Tim Frazier,2016-17,8,0.259,8,0.375,3086
2444,Dwayne Bacon,2018-19,8,0.518,7,1.000,1545
2445,Shelvin Mack,2013-14,8,0.279,8,0.750,2870
2446,Jerian Grant,2017-18,8,0.239,8,1.000,3354
2447,Jarrett Culver,2019-20,8,0.248,8,1.250,3227
2448,Richard Jefferson,2013-14,7,0.168,6,0.667,4179
2449,Sergio Rodriguez,2016-17,7,0.232,5,0.600,3023
2450,Damjan Rudez,2015-16,7,1.299,7,1.000,539
2451,Rodney McGruder,2018-19,7,0.220,7,0.857,3176
2452,Cory Joseph,2014-15,7,0.252,6,0.333,2780
2453,Monte Morris,2020-21,7,0.291,6,0.833,2403
2454,Donovan Mitchell,2020-21,7,0.193,7,2.429,3636
2455,Kevin Huerter,2019-20,7,0.187,6,2.000,3741
2456,Evan Fournier,2017-18,7,0.184,6,1.000,3796
2457,Jamal Murray,2016-17,7,0.195,7,0.714,3582
2458,Manu Ginobili,2013-14,7,0.226,7,0.286,3103
2459,Iman Shumpert,2014-15,7,0.238,7,0.571,2940
2460,Tyrone Wallace,2017-18,7,0.391,6,0.167,1791
2461,Khris Middleton,2016-17,7,0.411,6,1.000,1705
2462,Ricky Rubio,2016-17,7,0.145,6,0.833,4832
2463,KJ McDaniels,2016-17,7,0.677,7,0.429,1034
2464,Devin Booker,2017-18,7,0.178,6,1.333,3927
2465,Randy Foye,2013-14,7,0.138,6,1.000,5069
2466,Raymond Felton,2016-17,7,0.207,7,0.571,3388
2467,Terry Rozier,2017-18,7,0.177,7,0.429,3947
2468,Tim Frazier,2018-19,7,0.294,6,1.333,2383
2469,Denzel Valentine,2016-17,7,0.361,6,1.333,1938
2470,Kelly Oubre Jr.,2015-16,7,0.508,7,0.857,1379
2471,Mike Conley,2016-17,7,0.160,6,1.667,4364
2472,Jake Layman,2018-19,7,0.257,6,1.667,2722
2473,Kobe Bryant,2015-16,7,0.186,7,1.143,3754
2474,Vince Carter,2014-15,7,0.334,6,1.143,2096
2475,Deonte Burton,2019-20,7,0.916,7,2.000,764
2476,Ramon Sessions,2015-16,7,0.205,7,1.429,3409
2477,Zach LaVine,2018-19,7,0.161,7,1.286,4347
2478,Josh Smith,2017-18,7,29.167,6,0.333,24
2479,Furkan Korkmaz,2019-20,7,0.217,7,0.714,3223
2480,Rodions Kurucs,2020-21,7,2.545,6,1.500,275
2481,Terrence Ross,2020-21,7,0.254,6,1.167,2753
2482,Joe Ingles,2014-15,7,0.225,6,0.667,3111
2483,O.J. Mayo,2013-14,7,0.278,6,0.000,2522
2484,Joe Ingles,2017-18,7,0.137,7,1.000,5119
2485,Tim Frazier,2015-16,7,0.477,4,0.500,1469
2486,Troy Brown Jr.,2020-21,7,0.663,6,0.833,1056
2487,Kevin Porter Jr.,2019-20,7,0.295,5,1.400,2373
2488,Alize Johnson,2019-20,7,2.789,7,0.143,251
2489,CJ McCollum,2016-17,7,0.125,7,0.571,5578
2490,Shake Milton,2019-20,7,0.428,6,0.500,1636
2491,Reggie Jackson,2018-19,7,0.152,6,1.833,4603
2492,Wesley Matthews,2014-15,7,0.176,7,0.286,3988
2493,Jeremy Lin,2013-14,7,0.168,5,0.400,4161
2494,Damion Lee,2018-19,7,0.889,7,1.000,787
2495,Kent Bazemore,2014-15,7,0.267,6,0.833,2617
2496,Alec Burks,2020-21,7,0.283,6,0.667,2474
2497,Austin Rivers,2017-18,7,0.171,5,1.800,4096
2498,Milos Teodosic,2017-18,7,0.301,6,1.000,2326
2499,Nicolas Batum,2014-15,7,0.150,7,1.000,4671
2500,Goran Dragic,2015-16,7,0.152,6,1.000,4603
2501,Matthew Dellavedova,2013-14,7,0.284,7,1.286,2468
2502,Eric Bledsoe,2016-17,7,0.160,6,2.333,4364
2503,Seth Curry,2020-21,7,0.209,7,0.571,3348
2504,Victor Oladipo,2014-15,7,0.140,7,1.286,4997
2505,Elfrid Payton,2018-19,7,0.258,7,1.143,2712
2506,Rodney Hood,2014-15,7,0.352,6,1.000,1989
2507,Jordan Clarkson,2014-15,7,0.248,6,0.667,2820
2508,Ray Allen,2013-14,7,0.194,6,1.333,3606
2509,Patty Mills,2019-20,7,0.229,6,0.833,3056
2510,Travis Wear,2017-18,7,1.518,7,1.429,461
2511,Josh Jackson,2019-20,7,0.854,6,1.333,820
2512,Tyler Dorsey,2018-19,7,0.476,6,0.167,1471
2513,Patrick Beverley,2014-15,7,0.204,5,1.600,3425
2514,Frank Ntilikina,2019-20,7,0.292,6,1.167,2396
2515,Justin Holiday,2014-15,7,0.525,7,1.143,1334
2516,Alex Poythress,2017-18,7,3.535,7,2.143,198
2517,Russell Westbrook,2014-15,7,0.151,7,0.714,4651
2518,Mike Dunleavy,2014-15,7,0.200,6,0.833,3493
2519,Kentavious Caldwell-Pope,2014-15,7,0.140,7,1.143,5010
2520,Wesley Johnson,2014-15,7,0.159,7,0.714,4402
2521,Jamal Crawford,2018-19,7,0.275,6,1.000,2548
2522,Jalen Brunson,2018-19,7,0.215,7,1.714,3254
2523,Rodney McGruder,2019-20,7,0.372,7,0.429,1883
2524,Will Barton,2020-21,7,0.203,6,0.833,3453
2525,Bryn Forbes,2018-19,7,0.150,7,0.429,4661
2526,Stephen Curry,2013-14,7,0.125,7,0.571,5581
2527,Dennis Schroder,2017-18,7,0.170,7,1.857,4128
2528,Bradley Beal,2016-17,7,0.129,5,1.200,5424
2529,Austin Rivers,2018-19,7,0.168,6,0.667,4166
2530,Evan Fournier,2014-15,7,0.218,6,1.000,3205
2531,Damian Lillard,2018-19,7,0.119,7,0.571,5872
2532,Devonte' Graham,2018-19,7,0.509,5,0.400,1375
2533,Lou Williams,2020-21,7,0.240,7,1.857,2921
2534,Brandon Ingram,2020-21,7,0.163,7,1.000,4287
2535,D'Angelo Russell,2017-18,7,0.271,7,0.714,2581
2536,Quincy Pondexter,2014-15,7,0.205,7,1.286,3415
2537,DeAndre' Bembry,2018-19,7,0.168,7,0.714,4164
2538,Darius Miller,2013-14,7,0.512,2,0.000,1368
2539,Lance Stephenson,2017-18,7,0.191,7,0.571,3658
2540,Jaron Blossomgame,2018-19,7,0.809,5,1.000,865
2541,Terrance Ferguson,2018-19,7,0.173,6,1.167,4045
2542,Gary Trent Jr.,2019-20,7,0.257,7,1.143,2722
2543,Max Strus,2020-21,7,0.699,5,1.000,1001
2544,Collin Sexton,2019-20,7,0.159,7,1.143,4396
2545,Tyler Ulis,2016-17,7,0.307,7,1.143,2280
2546,Alonzo Gee,2015-16,7,0.210,6,0.571,3330
2547,Malcolm Brogdon,2018-19,7,0.180,7,0.571,3896
2548,Chasson Randle,2018-19,7,0.460,7,0.143,1523
2549,Frank Ntilikina,2018-19,7,0.379,6,1.000,1848
2550,Henry Ellenson,2018-19,7,1.333,6,1.000,525
2551,Tony Parker,2015-16,7,0.184,7,1.000,3805
2552,Kentavious Caldwell-Pope,2016-17,7,0.141,7,1.429,4982
2553,Toney Douglas,2015-16,7,0.276,6,1.167,2540
2554,Jared Dudley,2020-21,7,4.375,4,1.250,160
2555,Mike Conley,2014-15,7,0.166,7,1.571,4215
2556,Gary Harris,2016-17,7,0.197,7,1.857,3549
2557,Aaron Nesmith,2020-21,7,0.514,6,0.333,1362
2558,Kyle Wiltjer,2016-17,7,7.216,5,0.800,97
2559,Jake Layman,2019-20,7,0.621,7,0.714,1127
2560,Raul Neto,2020-21,7,0.230,7,0.714,3037
2561,Kostas Antetokounmpo,2020-21,7,5.833,6,0.167,120
2562,Monte Morris,2019-20,6,0.181,6,0.500,3312
2563,Jamal Crawford,2014-15,6,0.180,6,0.500,3335
2564,Ish Smith,2016-17,6,0.155,6,0.333,3868
2565,Will Bynum,2013-14,6,0.290,6,0.667,2070
2566,Luke Kennard,2018-19,6,0.212,6,0.833,2830
2567,Rasual Butler,2015-16,6,0.719,4,0.000,834
2568,Malik Beasley,2018-19,6,0.157,5,0.800,3815
2569,Mitchell Creek,2018-19,6,6.452,6,0.333,93
2570,Marcus Smart,2015-16,6,0.173,4,1.250,3466
2571,Tony Wroten,2014-15,6,0.339,5,0.400,1768
2572,Dwyane Wade,2014-15,6,0.164,5,1.800,3653
2573,Jason Terry,2014-15,6,0.184,6,0.667,3255
2574,JJ Redick,2020-21,6,0.403,6,0.667,1490
2575,Brandon Knight,2014-15,6,0.150,6,0.833,3996
2576,Isaiah Thomas,2014-15,6,0.175,6,0.333,3436
2577,Raymond Felton,2013-14,6,0.159,5,0.800,3765
2578,Joe Ingles,2018-19,6,0.115,5,0.000,5226
2579,Ryan Arcidiacono,2018-19,6,0.153,6,1.333,3933
2580,Ricky Rubio,2018-19,6,0.155,5,1.200,3868
2581,Monte Morris,2018-19,6,0.152,6,1.167,3935
2582,Cory Joseph,2016-17,6,0.154,6,0.833,3889
2583,Damyean Dotson,2020-21,6,0.328,6,1.333,1832
2584,Nicolas Batum,2017-18,6,0.148,6,1.500,4054
2585,Garrett Temple,2018-19,6,0.145,6,0.500,4132
2586,Jordan Hamilton,2013-14,6,0.294,6,0.667,2044
2587,Jameer Nelson,2015-16,6,0.297,3,0.667,2019
2588,Emmanuel Mudiay,2019-20,6,0.339,5,0.000,1770
2589,Jerian Grant,2018-19,6,0.323,6,0.000,1858
2590,Gary Harris,2020-21,6,0.276,6,1.333,2175
2591,J.J. Barea,2015-16,6,0.183,6,1.500,3280
2592,Trent Forrest,2020-21,6,0.990,6,0.500,606
2593,Avery Bradley,2018-19,6,0.152,5,0.800,3952
2594,Frank Ntilikina,2017-18,6,0.177,4,1.000,3390
2595,Delon Wright,2019-20,6,0.184,6,2.000,3263
2596,Alex Poythress,2016-17,6,1.893,6,1.000,317
2597,Tony Wroten,2013-14,6,0.166,6,1.167,3623
2598,Donte DiVincenzo,2019-20,6,0.184,4,0.500,3268
2599,Terrance Ferguson,2019-20,6,0.234,6,1.000,2563
2600,Matthew Dellavedova,2014-15,6,0.234,6,2.167,2567
2601,Danny Green,2020-21,6,0.150,5,1.600,4004
2602,Russell Westbrook,2013-14,6,0.207,4,0.000,2892
2603,Jonathon Simmons,2017-18,6,0.145,6,2.000,4130
2604,Ja Morant,2019-20,6,0.136,5,1.600,4401
2605,Nazr Mohammed,2015-16,6,15.000,6,1.000,40
2606,Axel Toupane,2020-21,6,4.615,6,1.167,130
2607,Chris Paul,2013-14,6,0.138,5,1.600,4339
2608,Tyrone Wallace,2018-19,6,0.438,5,0.400,1369
2609,Tony Snell,2013-14,6,0.264,6,0.333,2274
2610,Leandro Barbosa,2015-16,6,0.272,6,0.333,2206
2611,Gary Payton II,2019-20,6,0.669,6,0.333,897
2612,E'Twaun Moore,2016-17,6,0.163,5,0.600,3684
2613,Austin Daye,2013-14,6,2.048,5,1.000,293
2614,Patrick Beverley,2015-16,6,0.147,5,0.800,4088
2615,Eric Gordon,2014-15,6,0.157,5,0.800,3811
2616,Paul Zipser,2016-17,6,0.359,6,0.333,1671
2617,Lance Stephenson,2013-14,6,0.114,6,0.833,5261
2618,Brandon Rush,2016-17,6,0.297,4,0.500,2021
2619,JaKarr Sampson,2015-16,6,0.254,6,0.667,2363
2620,Josh Richardson,2015-16,6,0.278,6,0.167,2155
2621,Manu Ginobili,2016-17,6,0.232,6,0.833,2591
2622,Tyrese Maxey,2020-21,6,0.313,6,0.833,1919
2623,Ronnie Price,2014-15,6,0.313,6,1.000,1920
2624,Wes Iwundu,2020-21,6,0.531,5,0.400,1129
2625,Tony Allen,2016-17,6,0.164,6,0.000,3659
2626,Ricky Rubio,2015-16,6,0.130,5,0.400,4603
2627,Darius Garland,2019-20,6,0.162,6,1.167,3708
2628,Dion Waiters,2015-16,6,0.139,6,0.667,4319
2629,Patrick McCaw,2016-17,6,0.270,5,0.400,2222
2630,Wes Iwundu,2018-19,6,0.236,6,1.833,2543
2631,Courtney Lee,2015-16,6,0.133,5,1.200,4519
2632,Elijah Hughes,2020-21,6,4.580,6,1.500,131
2633,Malcolm Brogdon,2019-20,6,0.179,6,2.333,3357
2634,Jordan Poole,2020-21,6,0.294,5,0.400,2041
2635,Greivis Vasquez,2014-15,6,0.158,6,1.000,3803
2636,Zylan Cheatham,2019-20,6,5.556,6,1.000,108
2637,Avery Bradley,2020-21,6,0.477,6,2.500,1259
2638,Landry Shamet,2018-19,6,0.159,6,0.667,3762
2639,Justin James,2020-21,6,0.922,6,1.000,651
2640,Frank Jackson,2020-21,6,0.401,5,1.000,1497
2641,Jordan Adams,2014-15,6,1.253,6,0.333,479
2642,Sergey Karasev,2015-16,6,0.739,6,1.167,812
2643,Devin Harris,2018-19,6,0.276,5,1.200,2174
2644,Taurean Prince,2017-18,6,0.121,6,1.500,4953
2645,Dennis Smith Jr.,2018-19,6,0.193,6,0.667,3112
2646,Al-Farouq Aminu,2020-21,6,0.696,6,0.000,862
2647,Omri Casspi,2018-19,6,0.568,6,0.500,1056
2648,Raul Neto,2015-16,6,0.213,6,1.000,2814
2649,Jevon Carter,2020-21,6,0.413,6,0.833,1452
2650,PJ Hairston,2015-16,6,0.231,5,0.800,2597
2651,Danny Green,2013-14,6,0.184,5,0.600,3257
2652,DeAndre' Bembry,2019-20,6,0.303,4,0.750,1978
2653,Wenyen Gabriel,2020-21,6,1.198,6,1.000,501
2654,Steve Novak,2014-15,6,1.558,6,1.667,385
2655,Eric Gordon,2013-14,6,0.150,5,0.600,3998
2656,Ray McCallum,2014-15,6,0.210,5,0.800,2855
2657,Dennis Schroder,2019-20,6,0.145,6,0.833,4136
2658,Brandon Goodwin,2020-21,6,0.480,6,1.500,1251
2659,Tyler Johnson,2020-21,6,0.429,6,0.667,1398
2660,Ryan Broekhoff,2019-20,6,1.592,4,1.750,377
2661,Elliot Williams,2013-14,6,0.253,6,1.333,2375
2662,JR Smith,2014-15,6,0.150,6,1.167,3994
2663,Kris Dunn,2019-20,6,0.228,6,1.000,2633
2664,Kevin Huerter,2018-19,6,0.136,6,0.833,4398
2665,Avery Bradley,2016-17,6,0.164,5,1.200,3661
2666,Ramon Sessions,2013-14,6,0.140,6,1.333,4280
2667,Chris Paul,2017-18,6,0.164,4,0.750,3663
2668,Jarnell Stokes,2016-17,6,46.154,5,0.600,13
2669,Chandler Parsons,2018-19,6,0.598,6,1.333,1004
2670,Wesley Matthews,2013-14,6,0.110,6,0.667,5468
2671,Jordan Clarkson,2020-21,6,0.160,6,0.667,3740
2672,Jeremy Lin,2014-15,6,0.159,5,1.000,3774
2673,Payton Pritchard,2020-21,6,0.235,6,1.000,2549
2674,Mike Conley,2015-16,6,0.179,6,1.667,3356
2675,D'Angelo Russell,2015-16,6,0.134,5,0.000,4467
2676,Josh Richardson,2016-17,6,0.189,5,1.200,3168
2677,Michael Carter-Williams,2018-19,6,0.759,6,1.000,790
2678,E'Twaun Moore,2020-21,6,0.757,5,1.000,793
2679,Ronnie Price,2015-16,6,0.243,5,0.600,2466
2680,Chris Chiozza,2019-20,6,0.701,6,1.167,856
2681,Chris Paul,2014-15,6,0.107,6,1.500,5612
2682,Anthony Bennett,2015-16,6,3.488,6,1.000,172
2683,Kobe Bryant,2014-15,6,0.251,5,1.200,2388
2684,Matthew Dellavedova,2018-19,6,0.361,6,0.500,1660
2685,Isaiah Thomas,2013-14,6,0.124,5,1.400,4855
2686,Mike Miller,2015-16,6,0.809,5,1.400,742
